event_id,ticker,source_scope,window_days,indicator,direction,signal_day,entry_day,entry_price,top_net,bottom_net,top_author_net,previous_top_author_net,author_net_delta,author_net_shift_pct,top_authors,bottom_authors,outcome_horizon,exit_day,exit_price,directional_return_pct,directional_excess_pct,raw_hit,excess_hit,status,evidence
MU:xueqiu:90:weighted_net:2026-06-25:bull,MU,xueqiu,90,weighted_net,bull,2026-06-25,2026-06-26,1139.075,1.320470325504,0.0,2,0,2,100.0,2,0,60D,,,,,,,pending,[xueqiu] Island_jo rank 2/24 bull: 该帖子认为存储行业基本面强劲，除非美光财报暴雷，否则下半年存储行业将加速上涨。美光（MU）被视为存储行业的重要组成部分，其财报是判断行业走势的关键条件。 https://xueqiu.com/7685246569/395990520 || [xueqiu] Lynne927 rank 3/25 bull: 该帖子讨论了澜起科技作为配套芯片，其走势与存储芯片相关。文章指出美光（MU）的财报会议提到MRDIMM已小批量量产，并将在2026年完成认证，2027年大规模渗透，且MRDIMM的毛利率仅次于HBM。这表明存储芯片行业，尤其是与MRDIMM相关的公司，未来前景看好。 https://xueqiu.com/4674652864/396613568 || [xueqiu] Lynne927 rank 3/25 bull: 海力士和美光科技均创历史新高，存储板块表现强劲，调整迅速结束。 https://xueqiu.com/4674652864/396666968 || [xueqiu] Lynne927 rank 3/25 bull: 美光财报提及行业供应商将洁净室空间从NAND转向DRAM，限制了NAND的供应增长，导致NAND供应在可见未来仍将紧缺，利好NAND行业。 https://xueqiu.com/4674652864/396753243
MU:xueqiu:90:weighted_net:2026-06-25:bull,MU,xueqiu,90,weighted_net,bull,2026-06-25,2026-06-26,1139.075,1.320470325504,0.0,2,0,2,100.0,2,0,90D,,,,,,,pending,[xueqiu] Island_jo rank 2/24 bull: 该帖子认为存储行业基本面强劲，除非美光财报暴雷，否则下半年存储行业将加速上涨。美光（MU）被视为存储行业的重要组成部分，其财报是判断行业走势的关键条件。 https://xueqiu.com/7685246569/395990520 || [xueqiu] Lynne927 rank 3/25 bull: 该帖子讨论了澜起科技作为配套芯片，其走势与存储芯片相关。文章指出美光（MU）的财报会议提到MRDIMM已小批量量产，并将在2026年完成认证，2027年大规模渗透，且MRDIMM的毛利率仅次于HBM。这表明存储芯片行业，尤其是与MRDIMM相关的公司，未来前景看好。 https://xueqiu.com/4674652864/396613568 || [xueqiu] Lynne927 rank 3/25 bull: 海力士和美光科技均创历史新高，存储板块表现强劲，调整迅速结束。 https://xueqiu.com/4674652864/396666968 || [xueqiu] Lynne927 rank 3/25 bull: 美光财报提及行业供应商将洁净室空间从NAND转向DRAM，限制了NAND的供应增长，导致NAND供应在可见未来仍将紧缺，利好NAND行业。 https://xueqiu.com/4674652864/396753243
PLTR:youtube:30:author_net:2025-11-03:bull,PLTR,youtube,30,author_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,1D,2025-11-04,190.74,-0.006924558754620613,-0.005637785892216529,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:author_net:2025-11-03:bull,PLTR,youtube,30,author_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,20D,2025-12-02,170.69,-0.11131358358931642,-0.11933003061716696,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:author_net:2025-11-03:bull,PLTR,youtube,30,author_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,5D,2025-11-10,193.61,0.008017910136929318,0.00013457754312051762,1,1,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:author_net:2025-11-03:bull,PLTR,youtube,30,author_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,60D,2026-01-30,146.59,-0.2367886707971052,-0.2602463921738043,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:author_net:2025-11-03:bull,PLTR,youtube,30,author_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,90D,2026-03-16,152.72,-0.2048732233040037,-0.19440155449271557,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:weighted_net:2025-11-03:bull,PLTR,youtube,30,weighted_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,1D,2025-11-04,190.74,-0.006924558754620613,-0.005637785892216529,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/36 bull: 如果 Palantir 的财报表现超出预期，营收增长达到 55% 或 60%，或者发布一些突破性的消息，那么股价可能会涨到 205 美元甚至 210 美元。那时我就会考虑锁定部分利润，但不会全部卖出。 https://www.youtube.com/watch?v=9dw5oyUoKHA || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:weighted_net:2025-11-03:bull,PLTR,youtube,30,weighted_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,20D,2025-12-02,170.69,-0.11131358358931642,-0.11933003061716696,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/36 bull: 如果 Palantir 的财报表现超出预期，营收增长达到 55% 或 60%，或者发布一些突破性的消息，那么股价可能会涨到 205 美元甚至 210 美元。那时我就会考虑锁定部分利润，但不会全部卖出。 https://www.youtube.com/watch?v=9dw5oyUoKHA || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:weighted_net:2025-11-03:bull,PLTR,youtube,30,weighted_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,5D,2025-11-10,193.61,0.008017910136929318,0.00013457754312051762,1,1,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/36 bull: 如果 Palantir 的财报表现超出预期，营收增长达到 55% 或 60%，或者发布一些突破性的消息，那么股价可能会涨到 205 美元甚至 210 美元。那时我就会考虑锁定部分利润，但不会全部卖出。 https://www.youtube.com/watch?v=9dw5oyUoKHA || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:weighted_net:2025-11-03:bull,PLTR,youtube,30,weighted_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,60D,2026-01-30,146.59,-0.2367886707971052,-0.2602463921738043,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/36 bull: 如果 Palantir 的财报表现超出预期，营收增长达到 55% 或 60%，或者发布一些突破性的消息，那么股价可能会涨到 205 美元甚至 210 美元。那时我就会考虑锁定部分利润，但不会全部卖出。 https://www.youtube.com/watch?v=9dw5oyUoKHA || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:30:weighted_net:2025-11-03:bull,PLTR,youtube,30,weighted_net,bull,2025-11-03,2025-11-04,192.07,1.7162495999999998,0.0,2,1,1,50.0,2,0,90D,2026-03-16,152.72,-0.2048732233040037,-0.19440155449271557,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/36 bull: 如果 Palantir 的财报表现超出预期，营收增长达到 55% 或 60%，或者发布一些突破性的消息，那么股价可能会涨到 205 美元甚至 210 美元。那时我就会考虑锁定部分利润，但不会全部卖出。 https://www.youtube.com/watch?v=9dw5oyUoKHA || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:3:author_net:2025-11-03:bull,PLTR,youtube,3,author_net,bull,2025-11-03,2025-11-04,192.07,1.0841471999999999,0.0,2,1,1,50.0,2,0,1D,2025-11-04,190.74,-0.006924558754620613,-0.005637785892216529,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:3:author_net:2025-11-03:bull,PLTR,youtube,3,author_net,bull,2025-11-03,2025-11-04,192.07,1.0841471999999999,0.0,2,1,1,50.0,2,0,20D,2025-12-02,170.69,-0.11131358358931642,-0.11933003061716696,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:3:author_net:2025-11-03:bull,PLTR,youtube,3,author_net,bull,2025-11-03,2025-11-04,192.07,1.0841471999999999,0.0,2,1,1,50.0,2,0,5D,2025-11-10,193.61,0.008017910136929318,0.00013457754312051762,1,1,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:3:author_net:2025-11-03:bull,PLTR,youtube,3,author_net,bull,2025-11-03,2025-11-04,192.07,1.0841471999999999,0.0,2,1,1,50.0,2,0,60D,2026-01-30,146.59,-0.2367886707971052,-0.2602463921738043,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:3:author_net:2025-11-03:bull,PLTR,youtube,3,author_net,bull,2025-11-03,2025-11-04,192.07,1.0841471999999999,0.0,2,1,1,50.0,2,0,90D,2026-03-16,152.72,-0.2048732233040037,-0.19440155449271557,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
PLTR:youtube:3:weighted_net:2025-11-03:bull,PLTR,youtube,3,weighted_net,bull,2025-11-03,2025-11-04,192.07,1.0841471999999999,0.0,2,1,1,50.0,2,0,1D,2025-11-04,190.74,-0.006924558754620613,-0.005637785892216529,0,0,settled,[youtube] @borexinvesting rank 4/37 bull: 如果他们能在营收上表现出色，营收超过 11 亿美元，并且每股收益和利润率强劲，也许他们还会上调指引。这种组合可能会在年底前将股价推高至 215 美元以上。 https://www.youtube.com/watch?v=OJr6aVOOacQ || [youtube] @stastalksstocks rank 1/37 bull: 我预计明天不会放缓。除非市场出现大幅下跌，否则我预计 Palantir 不会在财报前下跌。我认为我们会上涨到 **205 美元**，并突破周五的高点。 https://www.youtube.com/watch?v=_J73uqsKUL8
